그룹,소스,텍스트,좋아요,작성시간
코스피 6000,유튜브댓글,영상 조회수 올라가길레 싱글벙글 댓창 열었다가 놀란 새달은 개추 ㅋㅋ,6,2026-03-02T16:44:17Z
코스피 6000,유튜브댓글,캬ㅋㅋ 역시 틀포티배급견들은 기대를 저버리질 않노ㅋㅋㅋㅋ,6,2026-03-02T15:59:41Z
코스피 6000,유튜브댓글,얘네는 근데 선동 날조 안하면 입에 가시가 돋나 봄,6,2026-03-02T16:44:17Z
코스피 6000,유튜브댓글,"민주당에 이언주의원에게  계몽됀 의원들이  꽤있는것 같아요
걱정입니다 무조건 갈라치기하는 수법들이ᆢ",6,2026-02-24T11:44:58Z
코스피 6000,유튜브댓글,계파모임 맞아,6,2026-02-24T12:42:08Z
코스피 6000,유튜브댓글,이잼 연임하면 좋겠다,6,2026-02-24T21:26:28Z
코스피 6000,유튜브댓글,"***** 2/26(목) 뉴스쇼 *****
[뉴스 연구소] 당정 찰떡공조/ 자사주 소각, 상법 개정안 통과/ 李 ‘농지 투기 전수조사해야’
- 경향신문 박순봉 기자, 김준일 시사 평론가 

[인터뷰] 코스피 6천 달성! 40만전자 200만닉스 갈까?
- 윤지호 경제 평론가

[박성태의 오늘 한 컷] 국민건강보험공단, 채용 기준이 용모단정?
- 박성태 앵커
 
[월간] ‘뉴이재명’ 지지층 균열?/ 계양을 송영길vs김남준/ 오세훈, 서울시장 당내 경선은?
- 윤태곤 ‘의제와전략그룹’ 더모아 정치분석실장

[이슈 토론] 사법개혁 3법: 재판소원제, 법왜곡죄
- 노희범 변호사 (前 헌법재판소 헌법연구관)
- 김정철 변호사 (개혁신당 최고위원)

[댓꿀쇼] 사법개혁 3법: 대법관 증원
- 노희범 변호사 (前 헌법재판소 헌법연구관)
- 김정철 변호사 (개혁신당 최고위원)",6,2026-02-26T00:42:43Z
코스피 6000,유튜브댓글,"🔖타임스태프🔖
06:08 10시엔 대안뉴스!
06:15 코스피 6000시대 
10:47 외신과 재래식 언론, 평가는 달랐다
25:23 다음 스텝은 ‘주가 누르기 방지법’
33:38 트럼프 국정연설, 윤석열 입틀막?
37:25 손현보와 트럼프 행정부의 ‘공생 관계’
45:29 본.방.1.부. 고정 댓글 참조
54:37 ‘TK행정통합’ 찬반투표 부치는 국힘
1:01:05 지금 한동훈은? 
1:13:17 군 출신 의원들 ‘평판 보고서’ 작성?
1:14:42 ‘김병주 리스트’ 만든 방첩사
1:16:35 박정훈, ‘항명’ 기소 군검사 “권력의 사냥개들”
1:20:10 본.방.2.부. 고정 댓글 참조
1:33:24 슈퍼챗 보내주신 분들의 의견
1:37:28 구독, 좋아요는 큰 힘이 됩니다",6,2026-02-26T02:36:15Z
코스피 6000,유튜브댓글,"동네 경인문고에 가서 책 예약하고 왔어요.  책들어오면 연락하겠다고 하네요 ^^
 아~~ 물론 이광수 대표님 책은 이미 사서 읽는 중이에요",6,2026-02-25T12:37:55Z
코스피 6000,유튜브댓글,"탈팡 탈팡 탈팡~~~  미쿡기업 쿠팡 CPNG 뉴욕증시 주가소멸 중.   
6개월전과 비교해서 반토막 ~ (작년 9월에 34불대에서,  현재 2월 16-18불 등락 ) ... 초악덕기업은 망한다가 순리에 맞지않을까요.",6,2026-02-25T14:18:40Z
코스피 6000,유튜브댓글,박시동님 기다렸어요 시동님 믿고 삼전 추매 합니다,6,2026-02-25T11:17:28Z
코스피 6000,유튜브댓글,시동 최고^^,6,2026-02-25T11:00:15Z
코스피 6000,유튜브댓글,사과  = 은퇴.퇴출하라,6,2026-02-28T23:49:55Z
코스피 6000,유튜브댓글,당현히사과해야지요,6,2026-03-01T06:28:10Z
코스피 6000,유튜브댓글,"사과당연히해야지ㅡ
무릎꿇고큰절해야지
김문수하고같이 ㅡ",6,2026-03-01T09:39:24Z
코스피 6000,유튜브댓글,사과가아니라 사형,6,2026-03-01T09:54:22Z
코스피 6000,유튜브댓글,"준석아 
계속 고발해라
코스피는 올라갈란다",6,2026-02-26T23:57:26Z
코스피 6000,유튜브댓글,"코스피 5000 되면 좋은거지 안될거라고 큰소리 치더니
5000넘으니까 반도체가 저렇게 잘된건 예측이 불가능한거였다나 뭐라나 변명만 하더만. 예측이 불가능하다면서 5000 못간다고 큰소리 치냐. 그냥 밉상꼬마 그자체다.",6,2026-02-26T11:29:06Z
코스피 6000,유튜브댓글,"내가 윤석열 찍었던 정통보수 이대남인데, 앞으로는 이재명 대통께 충성을 맹세하기로 했다..고작 취임한지 반년도 안된 시점에서 코스피 6천3백을 돌파시키고 GPU26만장 확보 그리고 핵 잠수함 도입 성공시키는거 보고선 도저히 지지를 하지 않을 수가 없더라..경제도 잘해, 문화도 잘해, 외교도 잘해, 안보도 잘해 못하는 게 없다아직도 극우 사상에 세뇌 당해서 이재명 욕하는 모지리들이 진심으로 안타까움..",6,2026-02-26T14:11:47Z
코스피 6000,유튜브댓글,미국주식시장이 죽쑤고 있는 이상황에서.  대한민국 주식시장이 치고나가는게  자랑 스럽고 또 자랑 스럽다.  대한민국 화이팅입니다!!,6,2026-02-27T12:28:05Z
코스피 6000,유튜브댓글,"ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ  
  말도 안되는것갖고 시비를 거네 
  말이야 꼬막이야 ?",6,2026-02-26T07:44:40Z
코스피 6000,유튜브댓글,"무능한 국힘이란걸 증명하고 있다
아마 지들도 주식을 상승하는데 투자하고 있겠지
상법개정 통과되는게 주식에는 당연히 도움이 된다

수동산 다주택에 세금물 리고 주탹구입시 제한을 해야 한다
그래야 집값이 낮아지고 쉽게 집을 구입한다
이재명 때문에 국힘은 하나씪 박살이 나겠지.민주당과 이재명 지지율 80% 되어이ㅏ 한다 그래야 국힘 깔아뭉개고 헌법개헌에 대통령 연임을 초스피드로 국힘은을 무시한다",6,2026-02-25T16:37:48Z
코스피 6000,유튜브댓글,"통일 막고 그 대가로 미국 의원들에게 뇌물 바치는 일본만 아니면
남북교류 정도의 통일만 되면 8천 포인트 간다",6,2026-02-25T01:39:08Z
코스피 6000,유튜브댓글,싸고 맛있는 식당 가서 실컷 먹고 왜 싸고 맛있냐고 하면 진상 맞지? 국익에 1도 도움이 안되는 것들,6,2026-02-26T07:14:08Z
코스피 6000,유튜브댓글,"경상도지역이외에서 정치를 해야하는데  어느당에 먼저 출사의사를  표시할까? 아마 민주당이 먼저이고 탈락하면 국힘으로 가보겠죠  만약에 서울,연고대를 지망한학생들이 100% 모두 합격하면  연고대를 간다면?  바로는 아니라도 점점 서울대의 학습능력이 연고대에 비해 떨어지겠죠  이것과같은이치입니다  점점 국힘은 수준이 떨어지는것입니다",6,2026-02-26T06:47:30Z
코스피 6000,유튜브댓글,주식시장자체가 리스크를 품고 가는거고 공포지수는 다 있지.,6,2026-02-25T06:32:28Z
코스피 6000,유튜브댓글,"유능한 이재명 
무능한 문재인
투명인간 국힘",6,2026-02-25T03:12:59Z
코스피 6000,유튜브댓글,"이놈 전부 ai로 돌려서 만든거네.
아무책임도 안지는애들이죠",6,2026-03-01T00:53:44Z
코스피 6000,유튜브댓글,작년에도 국장에는 군처도 가지마라. 폭망한다고 하도 여기저기 전문가들이 떠들고 들어보면 그럴싸했는데...결과는 삼전이 몇배올랐다하고 앞으로도 초불장이 될거라하는데...이제비관론 안믿는다. 루저들의 악의적 저주같다.,6,2026-02-28T00:01:11Z
코스피 6000,유튜브댓글,"메스컴에 출연하는 증권
사기꾼들이 우리나라는 
너무 많다? .개미지옥  되
리라  지금장은 정말 심각
한 문제가 있는것  같이 보
인다?",6,2026-02-27T19:58:15Z
코스피 6000,유튜브댓글,국가목표가  부동산 70% 주식 30% 개인자산 비중을 부동산 50% 주식 50% 조정하는 건데 예전처럼 외국인들이 좌지우지하는 건 점차 힘들 것으로 예상,6,2026-02-27T01:59:30Z
코스피 6000,유튜브댓글,6000넘었는데?,6,2026-02-27T00:32:12Z
코스피 6000,유튜브댓글,더무서운건 가만있으면 거지된다는거.,6,2026-02-27T20:16:30Z
코스피 6000,유튜브댓글,"몇 달 만에 코스피 2배? 그기간 한국 경제는 오히려 나빠지고 대외 환경도 더 악화됬는데?
정책으로 얼마나 화장 빨이 지속될까?",6,2026-02-27T04:28:06Z
코스피 6000,유튜브댓글,"카드 대란에  이어,   주식대란이  일어날 듯",6,2026-02-27T05:09:02Z
코스피 6000,유튜브댓글,이재명 리딩방  ㅋㅋ,6,2026-02-27T08:19:28Z
코스피 6000,유튜브댓글,성실하게 열심히 일하는사람들 근무의욕 떨어트리고 요행만을 바라는 헬조선 만드는 이재명이 빨리끌어내려야 한다!,6,2026-02-28T01:04:51Z
코스피 6000,유튜브댓글,이 정도면 기업 총수들 발 벗고 나서서 진심 연임 준비해야 하는거 아니냐.....,6,2026-02-25T02:20:01Z
코스피 6000,유튜브댓글,오오~~곧 코스피 6000 붕괴 기사 나오겠군,6,2026-02-25T01:23:28Z
코스피 6000,유튜브댓글,에코프로,6,2026-02-22T06:03:12Z
코스피 6000,유튜브댓글,그래 너네는 그지되라 나는 차 뽑았다 담달 나온다~,6,2026-02-24T15:33:28Z
코스피 6000,유튜브댓글,그래프가 러덕연 사태때랑 똑같아요 ㅋㅋㅋ계단식으로 오르는 주가~ 주가조작 그래프란 똑같음,6,2026-02-22T18:20:39Z
코스피 6000,유튜브댓글,저는 중학생입니다. 현재 딱 소액으로 80만원 정도만 들고 있는데 etf든 우량주든 무엇에 투자하는게 알맞을까요..?,6,2026-02-22T16:45:37Z
코스피 6000,유튜브댓글,"민주당 쪽은 확실히 중국스타일을 선호한다. 개헌을 통한 연임제 당연히 원하고 있고 국회 의석수를 무기로 여러가지 법안 밀어 붙히고있다.
불편한 정보는 비공개처리 해버리는건 중국 공산당이 경제 상황 안 좋으니까 실업률 통계 갑자기 비공개 때리는 방식이랑 전혀 다를게 없다.
국회도 다수석이고 대통령 자리도 먹은 지금 막을 수 있는게 없다. 그들은 단기 성과를 내기 위해 뭐든지 할 것이고 그 사이에 사적 이득이란 이득은 다 챙길 것이다.
중장기적으로는 대한민국은 내리막길을 걷게 될 것...",6,2026-02-23T02:09:07Z
코스피 6000,유튜브댓글,맘에 안 들면 주식 하지 마세요.. 돈도 벌면서 정부 욕하기는.. 보수정권 될 일은 15년동안 없을 듯..,6,2026-02-23T00:22:01Z
코스피 6000,유튜브댓글,외인거래나 선물이나 계속 폭탄매도하고 있고 우리개미들과 금융투자들이 모두 받아주면서 올라가는 이게 정상적인 시장 맞나요? 무서워서 다 익절하고 나왔네요 . 환율도 거꾸로 내려가고 있고. 이게 도무지 상식적으로 이해가 안되서요 설명좀 해주세요.,6,2026-02-25T04:54:28Z
코스피 6000,유튜브댓글,"올해 전반기 7천 
연말9천?
내년 1만3천?",6,2026-02-27T04:15:56Z
코스피 6000,유튜브댓글,"시대를 못보고 
작전을 봤구나 ㅋㅋㅋㅋ",6,2026-02-25T21:15:36Z
코스피 6000,유튜브댓글,인버스곱 사셨네ㅋ,6,2026-02-25T15:27:09Z
코스피 6000,유튜브댓글,16분 쯤에 편집이 잘못됐네요,6,2026-02-25T10:39:32Z
코스피 6000,유튜브댓글,"딱 베네수엘라 차베스 정권 이재명 정권 똑같은 행보인게 주가폭등, 대법관증원 딱 맞아떨어짐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

그리고 이재명이 집을 내놓은건 이젠 고점이다 생각하고 매물로 내놓은거잖어.",6,2026-02-28T14:54:32Z
코스피 6000,유튜브댓글,공소취소는 1심선고가 끝난것은 할 수가 없네요. 재판중지 된 사건의 반은 해당이 안되요,6,2026-02-26T00:34:06Z
코스피 6000,유튜브댓글,참 젏은 두기자님 답답하던 속을 이렇게 풀어주니 안심이 됩니다.,6,2026-02-26T01:58:12Z
코스피 6000,유튜브댓글,대호기자가 중점적으로  하고자하는내용만추려서정리해서운영하시면더좋겠습니다,6,2026-02-25T18:29:43Z
코스피 6000,유튜브댓글,👍👍👍,6,2026-02-25T17:23:17Z
코스피 6000,유튜브댓글,대구시장도 민주당이 가져오자!!,6,2026-02-25T01:54:47Z
코스피 6000,유튜브댓글,나 시박것 6천마넌 벌었다  단 2달만에 죠빨랏다 아주,6,2026-02-25T02:14:50Z
코스피 6000,유튜브댓글,"같은 국민으로써
응원은 못할망정
안되게초치는인간들은 뭐야
진짜 대한민국 국민인가
궁금",5,2026-02-27T01:33:32Z
코스피 6000,유튜브댓글,"입만살아~~나불대는 정치인들은  재발
정계를 떠나라~",5,2026-02-27T04:38:16Z
코스피 6000,유튜브댓글,허황됐지 .....8000갈거같은데,5,2026-02-26T03:05:29Z
코스피 6000,유튜브댓글,니들은 나라잘되는꼴을 보기가싫지?반대편이 잘할때는 칭찬도할줄알아야한다!,5,2026-02-26T02:45:29Z
코스피 6000,유튜브댓글,언론이 젤 문제입니다 제대로 보도 안합니다,5,2026-02-25T22:25:33Z
코스피 6000,유튜브댓글,"주식이 오르는건 누군가 비싼값에 계속 사고 있다는 얘기인데 
돈많은 세력이나 기관 또는 우리가 생각지도 않은 자본들이 들어와서 거품을 만들고 있다면 한번에 하락할 수도 있다는 생각이 듭니다",5,2026-02-25T21:52:30Z
코스피 6000,유튜브댓글,"결론은 정해졌습니다
대한민국 개인들 수백조 피해 엔딩..
안 그래도 가계부채가 세계 탑급인데 깝깝하네요",5,2026-02-25T16:01:34Z
코스피 6000,유튜브댓글,"국민 도박으로 몰아넣는 정부는 또 첨이네..
주식으로 돈따는게 유니콘아니냐고ㅎ
하나 따면 하나 잃고
하면할수록 더 많은 돈 넣게되고
돈벌었다는 사람도 재미붙여서
계속하다가 결국은 크게잃는게
주식인데 대통령이 주식을 부추겨..",5,2026-02-25T14:50:35Z
코스피 6000,유튜브댓글,전부 일은 안하고 이것만 눈빠지게 하는데 결국 쪽박이 대부분 입니다ㆍ,5,2026-02-25T14:33:06Z
코스피 6000,유튜브댓글,"베네수엘라도 망하기 전 주식이 
치솟지 않았나요?? 현정부 나라돈
사용이 명확하지 않아요 환율
방어에 돈 엄청 쓰는건 아닌지??",5,2026-02-25T16:34:18Z
코스피 6000,유튜브댓글,제발제발제발제발 곱버스타면되잖아 ㅋㅋㅋㅋㅋ 경제에 ㄱ도 모르면서 코스피 운운하는거 진짜재밌네,5,2026-02-25T14:38:35Z
코스피 6000,유튜브댓글,한길아 아무리그래도 니가 주가 언급하는건ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5,2026-02-26T04:00:43Z
코스피 6000,유튜브댓글,천재명 덕으로 주식시작. 했어요 주가조작하면 풍지박살 낸다고. 당연지사,5,2026-05-01T06:10:12Z
코스피 6000,유튜브댓글,그럼 요새 나스닥 별로라 하니까 나스닥 사면되려나,5,2026-02-26T05:53:49Z
코스피 6000,유튜브댓글,존니 짱나게 하네,5,2026-02-24T07:49:37Z
코스피 6000,유튜브댓글,이론이 상당히 전문적이면서도 도움이 됩니다,5,2026-02-25T13:43:52Z
코스피 6000,유튜브댓글,님들 일본 상법 계정하고 니케이지수 4배올라서 4만 갔잖아요.. 우리 대한한국도 7500은 가고 온 우주가 도우면 15000 ~ 20000 좋은 소식 많으면 올해 9000 10000 갈것 같아요 2029년도 말에 잘하면 25000?,5,2026-02-25T14:06:46Z
코스피 6000,유튜브댓글,"이사람 삼전 십오만부터
매도한다고한사람아닌가요
비슷한대",5,2026-02-25T12:01:04Z
코스피 6000,유튜브댓글,천천히 가면서 조정을 거쳐야 불장에 합류를 할텐데 조정없이 계속 달려가니 포모가 극에 달하네..ㅠㅠ,5,2026-02-25T13:18:07Z
코스피 6000,유튜브댓글,코스피 6002 효자네 효자 대한민국을 살리는 효자,5,2026-03-01T00:26:54Z
코스피 6000,유튜브댓글,"국힘은 그동안 비정상적으로 누리던
기득권을 놓기 싫어서 그러는가 본데
이쯤되면 생각을바꿔야 할듯 .
나라를 위한정책을 해야하고 그정책은 부동산은 반드시 시정해야 미래가 있고 우리 후대를 위해서도 건강한 나라 물려주는길인데..
국짐에서 벗어나기를..
이재명 대통령님홧팅입니다.",5,2026-02-26T20:10:44Z
코스피 6000,유튜브댓글,주식은 수급이 재료보다 더 중요하죠. 돈이 들어오면 자동으로 주가는 부양되는 겁니다. 외국 불개미들까지 들어오고 있다니 아직 한참 더 갈겁니다. 오히려 언론이 부추길 때가 더 위험,5,2026-02-26T09:17:33Z
코스피 6000,유튜브댓글,야 외인이 이익 실현하고 던진 물량도 개인이 싹싹 주어담고있단다,5,2026-02-25T11:09:16Z
코스피 6000,유튜브댓글,한강다리로 가는놈들 많겠네...,5,2026-02-25T11:15:22Z
코스피 6000,유튜브댓글,인간이라면 쪽팔려서 은퇴하지～,5,2026-02-26T07:11:03Z
코스피 6000,유튜브댓글,"국힘은 그냥 비난만 할줄알지.... 왜 못가는지  이유가 있어야지...
오로지 헐 뜯고 절대 안 됀다는 소리만 주구장창 하는구나",5,2026-02-26T03:22:13Z
코스피 6000,유튜브댓글,한심하다 한심해 인버스에 배팅한 놈들,5,2026-02-26T03:26:29Z
코스피 6000,유튜브댓글,"저거만 보면 동작구 모지리들만 생각남. 그 누구야 삼룡님이 됐어야 하는데,,,,하아",5,2026-02-26T03:33:39Z
코스피 6000,유튜브댓글,상승률 세계1위 두둥~~~,5,2026-02-26T03:25:14Z
